LD1,LD2,LD3,Class
2.718536928948524,-3.108161152145737,-1.0931455909136287,5
0.7738235054796756,-4.056008505397609,-0.9280045253784839,5
1.2287538110801788,-3.302303350304333,-0.019637235774530522,5
2.6847438447460075,-3.2179830498462842,-1.4251916528544715,5
0.743279839007911,-3.9833380034510966,-0.6876828532581336,5
0.9453593517955373,-3.8541767456585716,-1.0819156389898916,5
2.221780652357974,-3.3006068040569367,-1.2206318274295336,5
1.2738676232760509,-3.2763566080744373,-0.5104300181075461,5
2.215716841213384,-3.650344379169139,-0.9360401486197774,5
2.3743339122443885,-2.6531137886420644,-0.7493557575015736,5
1.048433947984004,-3.6698579803352,-0.6270121563897688,5
2.589722648016988,-3.3139005345704464,-1.3335007897398008,5
2.310866015141702,-3.360275642075788,-1.4893504534582658,5
1.395722883090434,-3.6185271413636326,-1.1007940998268175,5
2.4663879386921708,-3.4196785388487014,-1.3577402448783171,5
2.3359239868850095,-3.4594070285542977,-0.8667657111851292,5
3.0385545436038006,-2.5257871599299815,0.10434960991715292,5
2.376103575568111,-3.473019392436942,-1.1315687534937668,5
1.158458000791621,-3.6342116809370553,-0.7599491796120219,5
2.5616043901724486,-3.1490540058465193,-0.983212678357064,5
1.3017506412907438,-3.2644077783300762,0.0005295880059387787,5
0.9779762620874757,-3.819548862357378,-0.9961524083199165,5
2.0279483844695543,-3.7929301328221445,-1.791132716125469,5
2.579823244022108,-3.3192830899872443,-1.356178867285481,5
1.8455596931826312,-3.5700242116512246,-1.4154022672977153,5
2.3763444913222753,-2.917572484668981,-1.1695389357797799,5
2.6687131918969618,-3.2520034397174915,-1.2153024070816871,5
0.9202515919478018,-3.5398228421845213,-0.24584806133152043,5
2.559227330215497,-3.36583988451159,-1.5923106856018792,5
2.5450892007492154,-2.847043530224289,-1.0840903277675153,5
2.2733354279709443,-3.416346701238272,-1.5599015680435722,5
1.3764255941389867,-3.1027147685006518,-0.1709265666168967,5
2.1557398126807388,-3.6585291105571365,-0.8819054815956425,5
1.246756082891336,-3.5778710116146835,-1.033293391145963,5
2.662252701937595,-3.042191919439601,-1.420800008695814,5
1.4880195886122245,-3.8268152888969933,-1.3481619383657657,5
1.68777520678996,-3.116693573054706,-0.8271270667969279,5
0.8217356044225237,-4.032116750397619,-1.1807609010047533,5
1.9605873016173114,-3.5234144691020464,-1.4059852931943073,5
1.4783391054666477,-3.91820133731858,-1.424825095875918,5
2.738570386588119,-3.0409117875764062,-1.035660137838589,5
1.2388362014859777,-3.366334321749671,-0.6646865403093072,5
2.335298345934942,-3.542191925103658,-1.4262185043355713,5
2.828379114226519,-2.562459729012388,-1.163973726626966,5
2.1244930181634336,-3.3229351876534987,-1.2508813541661115,5
1.0741180556838725,-3.6193757972904272,-0.9175925127615532,5
2.1494173388598274,-3.135691765968793,-1.1305790958584603,5
2.9980525136011735,-2.4336751824527214,-1.0219225843943538,5
2.492378746072076,-3.2703344364361016,-1.5869945766744837,5
1.2117288732517832,-3.268131256359521,0.02279574408270108,5
1.847333081974145,-3.4633636312221605,-1.326926489080688,5
2.7745871344104014,-2.923561981666028,-1.4709145184205628,5
1.9703317415227775,-3.6930003615646174,-1.5964661774978912,5
2.12622440178105,-3.563767067619047,-1.5174185429921148,5
2.3373556281043544,-3.3678868400705473,-0.4883793071934509,5
2.1979517175372085,-3.064623835159443,0.15016715551938087,5
2.3375682372808337,-3.371356888092142,-1.6583765825369294,5
2.2662095951650185,-3.674962709624793,-1.7718549225459959,5
2.5007406025429475,-2.991483177409695,-1.2817853026682091,5
2.9589640195788145,-2.68528690465641,-1.1129405776110846,5
2.1965640469067758,-3.652428042208081,-1.3194976139451715,5
1.7450695486271042,-2.6677650277539953,-0.3622181394085185,5
2.7655702399759616,-3.062721712646137,-1.4067798840356478,5
2.8551466632575173,-2.9376100347425136,-1.2562889227329432,5
2.70239418524474,-2.5193264502367874,-0.9907488715329686,5
2.085188703687554,-3.1501086618987464,-1.2107931772213307,5
2.7665577338471046,-2.745214911662335,-0.8071508299701877,5
1.596659880610947,-3.023935713616601,-0.689585398597159,5
2.071247440024739,-3.4516212998926874,0.010581069439988754,5
1.9862189046958307,-3.63566705101226,-1.6157128762078923,5
1.3198892909839455,-3.5179236457154297,-0.9661426074750098,5
2.178658584109742,-3.1903554685073177,-0.23219947723837442,5
2.841831936496338,-2.491428752909065,-1.00562186179594,5
2.5158132079544995,-3.2182567924847727,-1.3220736221403102,5
2.4742140337277996,-3.168519279272087,-0.7768606948796035,5
2.137056287277241,-3.5079004152304596,-1.5644530706496835,5
0.9349982849240317,-3.64493963810796,-0.9091936437103483,5
2.5507074242779217,-3.1761498119255096,-1.608399696198263,5
1.7289895315956145,-1.916805236108446,1.479318307903187,5
2.2736072212389526,-3.54650859496213,-1.1864356884522198,5
1.3871576729857387,-3.6612520800331483,-1.185713251242518,5
2.3328700399269113,-3.556474822498939,-1.4965033755812736,5
2.421011527388228,-3.3042670052702547,-1.6137607904763973,5
1.8094188113772545,-2.8298600487473826,-0.7017574349213037,5
2.680360224174961,-2.9376527211945715,-0.7810295699008747,5
1.7795980153800972,-3.3650035724028036,-1.192137910221832,5
2.199311343049073,-3.611938416288667,-1.8260479700866414,5
2.3742823755049445,-3.511913599966061,-1.6641085194374334,5
1.8058014601801315,-3.5696169961087625,-1.482490557320909,5
1.2061301879347635,-3.7976739455152666,-1.2845576235926057,5
2.501394059936073,-3.2053739878451304,-1.1785458545430914,5
1.4027384786174864,-3.141697594559674,-0.6916724682178266,5
2.3237167907211274,-3.345559398256571,-1.0981452679719124,5
1.0270168240370743,-3.769324789973292,-1.1612725393027736,5
2.122397912251846,-3.596429975910782,-1.6658158910054301,5
3.047881225900688,-2.533883338547887,-1.0931311821094818,5
2.28046632588487,-3.2535821248130836,-1.4183885182306082,5
1.271041919315411,-3.6898215655034026,-1.1622174162875447,5
1.5672331876649814,-3.5831673045104524,-1.3136194226772087,5
1.5050302486210254,-3.65234889928917,-1.3002458824113803,5
2.2737182551578417,-3.4769806722925205,-1.3551931763134755,5
0.8941661437842803,-3.426631540802612,0.07485676556548387,5
1.0924559408909311,-3.232862411991239,-0.17628029460068856,5
2.6994465420963762,-2.7264289939480433,-1.1602079603283146,5
2.4434508206354053,-2.73468320744301,-0.9817853827225865,5
2.1808124746110416,-3.5994273759321693,-1.81175300713234,5
2.4499290166968604,-2.8244800168777777,-1.1398706219074841,5
1.4305406685719744,-3.581666959592353,-1.2534973418127913,5
1.7583617572071293,-3.2501060036353953,-1.1060333495162005,5
2.170181270450969,-3.306880743934652,-1.4338450073733864,5
2.2245424928757362,-2.592164863693603,-0.6775403424080895,5
2.9658442970029957,-2.6321784098855874,-0.47102919340057875,5
2.114708087391082,-3.6401642090739816,-1.0916869485969516,5
1.0851976938836774,-3.6308869986629757,-1.0693606258652222,5
2.3178867860721266,-3.3029745811812474,-1.5117636141294655,5
0.8580677315670875,-3.6123001216420016,-0.449459979316806,5
2.7205666894831846,-2.8741050515120445,-0.8047474549644297,5
2.0082141464066843,-3.4823279750830816,-1.4271221714748483,5
1.204222585833986,-3.128043980990402,-0.4247655297980835,5
0.9058010401649939,-3.670141594854607,-0.8670890700664273,5
1.8765574171822075,-3.228456298324962,-1.1213006076087182,5
2.823051402102302,-2.6866578245579893,-0.7588283540764156,5
0.9577760081420048,-3.270088756478811,-0.26917552459897426,5
2.561527177479886,-3.0967310127551433,-1.2383682134718523,5
2.1786173864235576,-3.427913845350481,-1.6233918856752751,5
1.1959469748345453,-3.368641851972625,-0.6836426052633406,5
2.395184521773515,-3.273730192367194,-1.2817467385080195,5
2.1010553291533833,-3.588629553354281,-1.7823288388398648,5
1.9410943166112269,-3.3549678169116643,-1.3590767250131834,5
0.8243768115788901,-1.3502237275582663,1.8570389415296882,5
2.188293564137904,-2.7084884093312325,-1.0206893445649294,5
2.4189267231647,-2.913390557694826,-1.3265196075027363,5
2.3575679693187106,-3.438011484274519,-1.4161790736194677,5
1.9050196433681,-3.512291983673944,-1.509172381236524,5
2.3216485401872395,-3.0891531895770217,-0.7755250074875715,5
2.113588856119137,-3.6705699995213865,-1.007488851359422,5
3.901613761356033,-0.7179246788753774,1.1690171917064671,5
2.2104239576544416,-3.4902352382783732,-1.4438008470129595,5
2.3626347585785825,-3.344006296925187,-1.6599687062456643,5
2.426565712876578,-3.3004867776274507,-1.0016055848262218,5
1.8549525052758007,-3.643076267836104,-1.6188963567665335,5
2.0499208729164127,-3.328795587500876,-1.4801359706488526,5
1.0089171881021817,-3.392432148450591,-0.6066354476784039,5
1.6715884404612953,-3.3553626234055587,-1.0854072037260494,5
1.5264066905331652,-3.7194334224052663,-1.4059358347307154,5
1.9226080811353925,-2.034226234269106,0.6048632443595543,5
1.4197739036576913,-3.5734928843551286,-1.2019318603412685,5
2.928545383409651,-2.4835242211476785,-1.2531579333997414,5
2.399791482407984,-3.3039676931489237,-1.4917114047630806,5
1.9887302874887167,-2.864548360851675,-0.9232063154551692,5
1.5798094515035614,-3.0336720602542067,-0.7918424892776826,5
2.34809746473421,-2.567655123491694,0.15533225455828323,5
2.1911695625768752,-3.278675094805527,-1.0476028468955492,5
1.5015449152485698,-2.909184301757627,-0.3669697482144279,5
2.5404560869305457,-2.926198715233217,-1.3102778626548606,5
2.59273951677555,-2.763291676342617,-1.2285231179878588,5
2.3710627676498115,-2.7874386142231367,-1.0515259798923415,5
2.4900577757472186,-3.0881584659027266,-1.425911573397436,5
2.110170126882981,-3.1843144699914423,-1.3616122028196176,5
2.6555584449094067,-2.9193003224283633,-1.3679921754541158,5
1.006134448061138,-3.8961957611274576,-1.2772757752211896,5
2.106915476646748,-3.3829508438176994,-0.7912319874944838,5
2.7605201692883683,-2.9392693407260824,-1.3857183179101555,5
0.6474714950813518,-3.942577394511414,-0.9344194463591506,5
2.086143139232882,-3.3577838404751694,-0.2453576269102342,5
2.3061818575568327,-3.1711812448169003,-0.7109595872533045,5
1.501993707104535,-3.623613217230624,-1.3548696269890956,5
2.17192244648771,-3.386795223499961,-1.5950742602439294,5
2.0191757689241308,-2.133486558593674,-0.11268675516986143,5
2.452427805339092,-3.1164021683535297,-1.187259763341866,5
2.038994467023494,-3.32834156503623,-1.449521728267498,5
2.1180980697821545,-3.6152081938717173,-1.2560599264476298,5
1.6327191455573422,-3.5768741294492545,-1.458876774261698,5
2.3091691975924165,-3.426894726981023,-1.7149873490062595,5
2.2672713511998674,-3.1874343100629434,-0.603626695363781,5
2.547086579143204,-3.0812424614663523,-1.472544212056978,5
1.3208258727780398,-2.864088121975518,-0.12212438001738019,5
2.374487322392017,-3.3387355991056187,-1.63980187158915,5
2.171581570136242,-3.126572477393525,-1.3181193399159123,5
1.7214851551547414,-3.188154997435708,-1.0821524739632156,5
2.094005288756292,-3.553568882132418,-1.0158157123202598,5
1.1580105375910574,-3.1388942932111945,0.027062837299657475,5
0.9591703793432935,-3.2025256778628655,0.03653304253360407,5
1.9593496999783275,-3.380952345803959,-1.4869932725037975,5
2.4810819649382867,-3.0903505445321167,-0.8626982252224277,5
2.2855262069847573,-3.2735106265936413,-1.3909057887552512,5
2.614650618368154,-2.786588108155613,-1.4445409472731965,5
2.6032832713702336,-2.671194408491424,-1.2037678942083752,5
2.4032930109531705,-3.2229681625865054,-1.0266807549852903,5
2.2563181818543527,-3.1365310792192886,-1.4153725004938187,5
2.5998078259543136,-3.125079781234272,-1.641583222660389,5
1.1900033189512929,-3.5420117299441043,-1.1418946033600281,5
1.0401190801177607,-3.3916112780776504,-0.7996091222798767,5
1.159486849759198,-3.5340533357303654,-1.0905131955574388,5
2.920639708624414,-2.4712713417996546,-1.2701384932928401,5
1.9584822911429753,-3.0884741687064463,-1.2372652916223832,5
2.7426942413052884,-2.8715334814075093,-1.4357920277350689,5
2.3364519433321247,-3.2871370073227393,-1.165110875647664,5
1.0915226053739198,-2.792077458734092,0.5645731490474302,5
2.3779583631818886,-3.2494993029777657,-1.2837892430190452,5
2.5639125951663595,-2.9933266152507794,-0.8826902020965425,5
2.3696008412362537,-3.324807899853271,-1.545887144327607,5
1.7675422024811953,-3.3464582763340847,-1.2036579413569375,5
2.200552315090148,-3.350407397416273,-1.642981491786912,5
2.18602022133244,-3.270266285401094,-0.5779923172380189,5
1.9404527348282883,-2.2027709444187775,-0.3746326586801276,5
0.7833985077464878,-3.725250791082798,-1.0252032626397816,5
2.3130192732174404,-3.304253416181116,-1.2540075229698968,5
2.2304598442727883,-3.201721776768921,-1.48704497603162,5
1.1642838789463408,-3.2009865814715672,-0.7480787717017899,5
2.003426739432485,-3.396535862155861,-1.49597492733596,5
2.274637008008607,-3.340272784954837,-1.6862468536640298,5
2.8386640881878225,-2.2899168914443413,-0.9473610378840082,5
1.1228367208830026,-3.3774238822341793,-0.9253339379701963,5
2.406732021779648,-3.268316350120968,-1.4950035113013656,5
2.2305570828065155,-3.42231236943417,-1.6437763573296404,5
1.075653526106335,-3.219580661631459,-0.5640074127882184,5
2.2440801136381654,-3.0247891782428264,-0.5135479400340074,5
2.2015709395856358,-3.3721047914602456,-1.135595638331148,5
1.3470502045350563,-3.07311845591406,-0.7516078452841531,5
2.1858847637129943,-3.3000392820356415,-0.9249255116924113,5
0.8157045928408002,-3.620757286532805,-0.7613175123857858,5
1.0644200244794875,-1.9406749995890953,0.7992050898261867,5
1.8501868580454315,-3.3545506185212166,-1.5019482612507584,5
1.370811912912405,-3.616039912616828,-1.3228081898758741,5
1.6524453501526593,-3.16900641306174,-1.11058221840582,5
2.109264388167691,-3.012960396394255,0.13374058585253623,5
1.8256065189675568,-3.136928647274276,-1.2572621761690577,5
2.790469527463973,-2.535088281796518,-0.7699437384931452,5
0.9967826267783679,-3.2578102497236627,-0.5526699973871425,5
2.5561187157363667,-2.8751471985898354,-1.4629857806141138,5
2.2825734517388803,-2.8099200258225743,-0.05903483458166732,5
2.3516757943059914,-3.0807241314952174,-0.6358497899521097,5
2.437261161279062,-2.903487558117259,-0.0556475318760425,5
2.3464982021853475,-2.9766254254177804,-0.6452836890710202,5
1.489350057469468,-3.0942196773800883,-0.9159348064792118,5
2.0467044806724846,-3.48702376845604,-1.672010492261051,5
2.284246494143368,-2.8491795126938406,-1.1320035199695804,5
2.4256205127502217,-2.992042182383507,-1.5048739285279302,5
2.072786388984978,-3.1990385911869486,-1.4266489377791565,5
2.285231826206971,-3.3962825171909805,-1.65036624460238,5
0.8241909114088437,-3.3948026279390047,-0.609541267552399,5
2.334385468758572,-2.9375740393386223,-0.5149577062044555,5
2.6200075554004645,-2.701543377389806,-1.3909760343586202,5
1.5596706827681384,-3.2180138489501657,-0.9668024138022704,5
2.834132825082823,-2.335537695275374,-0.9470739318896078,5
2.0919175490215713,-3.5408181796978293,-1.4458151976264255,5
3.0278742746893488,-2.4340049224851383,-1.2741436523316527,5
2.587210661137675,-2.9170336794802307,-1.0061015988835262,5
1.033914542281821,-3.556822849521461,-1.0584723399797686,5
2.7649809691027407,-2.6892182230513653,-1.2494953120840133,5
2.2248914866320284,-2.9448594552065694,-1.2224840047616343,5
2.468709134628536,-3.125469264597596,-1.6370669824621504,5
1.0251038840334796,-3.665565013263017,-1.1620637864097716,5
2.1434871061496366,-3.3869701932438057,-0.7988084064581207,5
2.394220101319585,-3.099694598670023,-1.4428278870243767,5
2.2117228617974485,-3.2348360717995965,-0.7318422927237396,5
2.3198242487887586,-3.0892294213603475,-1.491515241020601,5
2.5799176042260594,-2.6595065280646635,-0.2589631785582125,5
2.415638794212983,-2.713346292975309,0.29954059565342733,5
2.4055108782699777,-3.206767482408741,-1.654733964428396,5
2.3669520769505543,-3.15360630443656,-1.6626150930337416,5
2.2719087656370966,-3.1955450811696497,-1.2488094234375005,5
2.157443395271542,-3.434918487402208,-1.160583196634647,5
2.553421737771025,-2.817503472444859,-1.2971156534152881,5
0.6198842120530643,-3.337372568895682,0.5034747978804845,5
2.3043159725281073,-2.9909425869226425,-0.16743948439674253,5
0.9692130214589416,-2.588039001046051,1.0900118586492415,5
2.3637953833423984,-3.0607623717680754,-0.7903842960869963,5
1.9525891212792374,-3.173363415258934,-1.345143543037143,5
2.1460609484498874,-2.8266939719599424,0.22347560596776567,5
1.0297429815158723,-3.2739773330669117,-0.4952362967048281,5
2.363693222643773,-3.223785022178469,-1.557934531674792,5
1.6685979387058152,-3.467710301654342,-1.370974040004935,5
2.506582523260954,-2.864087907738544,-1.4003019481816683,5
2.4034258601853895,-3.0193793672508007,-1.2490364683738266,5
2.453296472117327,-2.921434277377412,-1.4124564392553847,5
2.044117987854352,-3.3841505294292,-0.7653841846940057,5
1.4000568339950106,-3.579504073067337,-1.3381044700014297,5
0.90941723249647,-3.469259531339853,-0.9191409615085471,5
1.00795852051018,-3.6137250534064216,-1.1886826016093295,5
1.2070038071027998,-3.524697230095125,-1.1412729738930643,5
1.6039398838960244,-3.3203434611636284,-1.2555945370924506,5
2.415779006672521,-3.135307566119709,-1.5686742432909906,5
2.2674136569181207,-3.2359160060818404,-1.3570179206890025,5
2.2242170782712543,-3.231617310139001,-1.2085239139399229,5
1.0342130222225845,-3.434600764880117,-0.9573903026296299,5
2.2077277370487165,-3.2142847127391416,-0.6826106869936929,5
2.595933238366212,-2.2636554738582193,0.6073057658007632,5
1.9990713044368835,-3.522715822264297,-0.830529359191491,5
1.9412465469916464,-2.9703225729907956,0.20782387930889412,5
1.3516219083460033,-3.4691197469948336,-1.1008291357927715,5
1.4057013030706238,-1.7139837986001718,1.5186280266898975,5
1.7666344586455385,-3.225586500865916,-1.3166341074957613,5
2.087479257363033,-3.227447584053431,-1.5277078135260034,5
2.505238259137589,-2.6579909991068273,0.11283569708101945,5
2.0898462950341097,-3.3121090173892225,-0.6224201786808246,5
2.18957817709759,-3.1597333747861995,-1.4773680528075648,5
1.0506151269847686,-2.3544989368421176,1.2341554745310312,5
1.1535590143616248,-2.8900057880077954,-0.6119608043357663,5
1.9975916175578727,-3.0950455293392167,0.10127172387140974,5
2.0136292130086137,-3.3938651180874775,-1.0777560932716517,5
2.3366997150735584,-3.089162006845204,-1.2605749870059884,5
3.8534215201380912,-0.9543873484715757,-0.03411549505032737,5
2.0675534164641225,-3.4548421756643135,-1.6889940834560837,5
1.9207412931703616,-3.0328719266809823,-1.1147625181277614,5
2.574187230816029,-2.8454822790922503,-1.44418912481245,5
2.8911339140891834,-2.4248016459771566,-1.0535069476630547,5
2.298004408126121,-2.9662603501562566,-0.4653734903803084,5
1.672928977084797,-3.353946438861656,-1.3855441428376989,5
2.511208817091131,-3.0292759276950854,-1.5551736491868755,5
2.4009693771421365,-2.9849953547028165,-1.4740257859201413,5
2.136290303401846,-3.461408951209739,-1.7754344042000134,5
2.3393550964260585,-2.826287354480327,0.044329620699047084,5
2.6873186764443164,-2.141075134333868,0.3217252526628901,5
2.500645779245821,-2.8726450441747646,-1.4706319845978306,5
2.6483406524653335,-2.2871180086566882,-0.8185110756222573,5
2.026873126427406,-1.3858922919015064,1.2341008616367293,5
0.9858966021369642,-3.143251624332999,-0.3146179483411449,5
0.7755418115649788,-3.5399920745661513,-0.8883447474613075,5
0.7367545163351568,-3.2256353103229833,0.043979598345321454,5
2.1964844155683663,-3.1382946676174273,-0.7806722504665204,5
2.6755235169816625,-2.0802137464875328,-0.7513951839517617,5
2.774510859748473,-2.508998962164294,-0.6373677404729884,5
